"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HW17logic"
"1124","5","1","1","1","1","0","0","0","0","1","0","0",9361.289246,7.481774194,26865,171.1710938,2.676093234,1.740482025,0.205406061,362.599342,"0"
"1125","2","1","0","1","0","0","0","0","0","0","0","0",277.392,8.002903226,7704.314,49.08825066,0.76744696,0.566,0.423,15.36476154,"1"
"1126","2","1","0","1","0","0","0","0","0","0","0","0",267.985,7.958064516,7579.124,48.2905991,0.754976455,0.827,0.396,15.11509434,"1"
"1127","2","1","0","1","0","0","0","0","0","0","0","0",244.754,8.021666667,6245.4,39.79273958,0.622120703,0.483,0.31,12.45524023,"1"
"1128","2","1","0","1","0","0","0","0","0","0","0","0",261.116,7.990322581,7367.106,46.93972052,0.733856785,0.603,0.667,14.69226551,"1"
"1129","2","1","0","1","0","0","0","0","0","0","0","0",266.564,7.945333333,7305.612,46.54790979,0.727731206,0.659,0.515,14.56962765,"1"
"1130","2","1","0","1","0","0","0","0","0","0","0","0",261.979,8.002903226,6845.99,43.61941545,0.681947051,0.571,0.345,13.65300062,"1"
"1131","2","1","0","1","0","0","0","0","0","0","0","0",198.765,7.962666667,6176.17,39.35163872,0.615224521,0.393,0.244,12.31717441,"1"
"1132","2","1","0","1","0","0","0","0","0","0","0","0",408.253,7.908076923,8759.781,55.81318797,0.872584801,0.57,0.442,17.46968597,"1"
"1133","2","1","0","1","0","0","0","0","0","0","0","0",405.567,7.808387097,10695.128,68.14430514,1.0653698,1.259,1.22,21.32936058,"1"
"1134","2","1","0","1","0","0","0","0","0","0","0","0",324.01,7.923571429,8116.226,51.71275941,0.808478596,0.524,0.403,16.18624021,"1"
"1135","2","1","0","1","0","0","0","0","0","0","0","0",488.096,7.803076923,9946.091,63.37179509,0.990756257,1.442,0.986,19.83555141,"1"
"1136","2","1","0","1","0","0","0","0","0","0","0","0",269.456,7.942190871,9838.045,62.683377,0.979993511,0.636,0.567,19.6200746,"1"
"1137","2","1","0","1","0","0","0","0","0","0","0","0",377.416,7.93,10965.032,69.86400597,1.092255647,1.111,0.638,21.86763181,"1"
"1138","2","1","0","1","0","0","0","0","0","0","0","0",203.279,7.955819433,7233.961,46.09138345,0.720593862,0.539,0.208,14.42673361,"1"
"1139","2","1","0","1","0","0","0","0","0","0","0","0",518.402,7.799333333,10466.924,66.69029701,1.0426378,1.334,0.845,20.87425192,"1"
"1140","2","1","0","1","0","0","0","0","0","0","0","0",418.811,7.9092,7570.586,48.23619899,0.754125962,0.507,0.35,15.09806695,"1"
"1141","2","1","0","1","0","0","0","0","0","0","0","0",275.696,7.947142857,7548.455,48.09519071,0.751921435,0.44,0.486,15.05393096,"1"
"1142","2","1","0","1","0","0","0","0","0","0","0","0",283.478,7.943266129,8655.095,55.14617821,0.862156753,0.512,0.373,17.26091002,"1"
"1143","2","1","0","1","0","0","0","0","0","0","0","0",213.386,7.972903226,6804.31,43.35385017,0.677795197,0.391,0.231,13.56987794,"1"
"1144","2","1","0","1","0","0","0","0","0","0","0","0",473.211,7.935119226,12414.578,79.09982858,1.236648732,0.979,0.74,24.75847045,"1"
"1145","5","1","1","1","1","0","0","0","0","1","1","0",8263,7.544655914,85959.49,547.6932783,8.562650647,22.96,0.076948037,1273.455553,"1"
"1146","5","1","1","1","1","0","0","0","0","1","1","0",7785.4618,7.544655914,91962,585.9384375,9.160576439,3.528547543,0.082321281,1362.380344,"1"
"1147","5","1","1","1","1","0","0","0","0","1","1","0",6977.93,7.544655914,89761.32,571.9167438,8.941360922,21.1941,0.080351307,1329.778147,"1"
"1148","5","1","1","1","1","0","0","0","0","1","1","0",6655.7015,7.544655914,52568.058,334.9388418,5.236442373,1.9001,0.364,583.5324,"1"
"1149","5","1","1","1","1","0","0","0","0","1","1","0",8854.9298,7.712258065,88995.525,567.0374596,8.86507807,2.9287,0.171,1318.4332,"1"
"1150","5","1","1","1","1","0","0","0","0","1","1","0",10116.8015,7.588666667,83783.317,533.8277316,8.345876336,3.108,0.075,942.9024,"1"
"1151","5","1","1","1","1","0","0","0","0","1","1","0",15444.7161,7.500645161,93409.545,595.1615107,9.304770199,6.0644,0.035,906.0878,"1"
"1152","5","1","1","1","1","0","0","0","0","1","1","0",6181.2559,7.544655914,43247,275.5494618,4.307947296,1.659371214,0.038713256,640.6870525,"1"
"1153","5","1","1","1","1","0","0","0","0","1","1","0",18488.0356,7.544655914,104789,667.6660243,10.43830761,4.020714736,0.093803579,1552.407232,"1"
"1154","5","1","1","1","1","0","0","0","0","1","1","0",6693.9923,7.195666667,81218.272,517.4844761,8.090365465,2.7667,0.043,1239.3784,"1"
"1155","5","1","1","1","1","0","0","0","0","1","1","0",2631.96,7.544655914,33084.68,210.7999576,3.295651901,2.09,0.02961629,490.1363358,"1"
"1156","5","1","1","1","1","0","0","0","0","1","1","0",7689.0194,7.825806452,99872.46,636.3401531,9.948558143,3.9593,0.103,1608.3884,"1"
"1157","5","1","1","1","1","0","0","0","0","1","1","0",10263.2429,7.238965517,132768.047,845.9352995,13.22537399,3.2726,0.019,2002.9792,"1"
"1158","5","1","1","1","1","0","0","0","0","1","1","0",15319.0122,7.544655914,118572,755.4847917,11.81126845,4.549563291,0.106141656,1756.596878,"1"
"1159","5","1","1","1","1","0","0","0","0","1","1","0",15469.429,7.544655914,96617,615.5978993,9.624273219,3.707158152,0.08648828,1431.342312,"1"
"1160","4","1","1","1","1","0","0","0","0","1","1","0",497.4581,7.915806452,6376,40.62486111,0.635130112,0.384563628,0.048750011,12.71569663,"0"
"1161","4","1","1","1","1","0","0","0","0","1","1","0",459.8156,7.619666667,5264,33.53972222,0.52436087,0.317494188,0.040247813,10.49802808,"0"
"1162","4","1","1","1","1","0","0","0","0","1","1","0",880.095,7.384375,8298,52.8709375,0.826585582,0.500487608,0.063445356,16.54875323,"0"
"1163","4","1","1","1","1","0","0","0","0","1","1","0",565,7.410322581,6296.62,40.11908924,0.627222862,0.379775884,0.048143082,12.5573886,"0"
"1164","4","1","1","1","1","0","0","0","0","1","1","0",567.799,7.84483871,7112,45.31430556,0.708445006,0.428954913,0.054377365,14.18350603,"0"
"1165","4","1","1","1","1","0","0","0","0","1","1","0",717.6517,7.860322581,9245,58.90477431,0.92091874,0.557605198,0.070685987,18.43736125,"0"
"1166","4","1","1","1","1","0","0","0","0","1","1","0",870.383,7.477666667,9801,62.44734375,0.976303361,0.591139919,0.074937085,19.54619552,"0"
"1167","4","1","1","1","1","0","0","0","0","1","1","0",982.9583,7.582258065,9764,62.21159722,0.972617694,0.588908292,0.074654189,19.47240619,"0"
"1168","4","1","1","1","1","0","0","0","0","1","1","0",545.9151,7.533,10081.2,64.23264583,1.004214819,0.60803997,0.077079456,20.10500013,"0"
"1169","4","1","1","1","1","0","0","0","0","1","1","0",767.3275,7.408709677,8793,56.02484375,0.875893832,0.530343159,0.067230057,17.53593483,"0"
"1170","4","1","1","1","1","0","0","0","0","1","1","0",1307.251,7.524193548,13033,83.04012153,1.298251373,0.78607556,0.099648509,25.99179331,"0"
"1171","4","1","1","1","1","0","0","0","0","1","1","0",1061.279,7.688333333,8941,56.96782986,0.890636501,0.539269668,0.068361645,17.83109215,"0"
"1172","4","1","1","1","1","0","0","0","0","1","1","0",4870.206,7.459677419,16765,106.8186632,1.670005698,1.011168323,0.128182863,33.43454422,"0"
"1173","4","1","1","1","1","0","0","0","0","1","1","0",1589.131,7.070967742,22672.753,144.4600755,2.258492496,1.367489987,0.173352722,45.21641293,"0"
"1174","4","1","1","1","1","0","0","0","0","1","1","0",920.519,7.420645161,12927,82.36473958,1.287692434,0.77968225,0.098838048,25.78039685,"1"
"1175","4","1","1","1","1","0","0","0","0","1","1","0",1966.1535,7.673666667,18426.35,117.4040009,1.835497136,1.111371395,0.140885314,36.74778491,"1"
