"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Fe","Cu","Cr","Zn","Ni","NH3N","HW17logic"
"3342","5","1","0","1","1","0","0","0","0","0","0","1",76.256858,6.926666667,0.014298836,4372,19.946749,0.368044,2.666828955,0.163724009,0.073155631,0.495111356,0.066363418,0.887475,"1"
"3343","5","1","0","1","1","0","0","0","0","0","0","1",83.976736,7.008387097,0.015957004,4879,27.181889,0.31173,2.976088397,0.182710302,0.081639141,0.55252706,0.074059267,1.364984,"1"
"3344","5","1","0","1","1","0","0","0","0","0","0","1",186.72,7.050645161,0.031439779,9613,37.9752597,0.596114131,5.863729813,0.359990598,0.160852032,1.088633454,0.145917551,3.87,"1"
"3345","5","1","0","1","1","0","0","0","0","0","0","1",115.5,6.829354839,0.020601182,6299,23.741007,0.369008,3.842258826,0.235886901,0.105399662,0.713336329,0.095613716,1.28,"1"
"3346","5","0","1","1","0","0","0","0","0","1","1","0",124.650578,6.755555556,0.007303134,2233,8.821258182,0.138471118,1.362083499,0.083622075,0.037364255,0.252878238,0.033895131,2.55567,"1"
"3347","2","0","1","0","0","0","0","0","0","1","0","1",3.811464333,7.473833334,0.000536095,163.916,0.751820303,0.011858754,0.099985347,0.006138377,0.002742767,0.018562825,0.002488112,0.076219314,"1"
"3348","2","0","1","0","0","0","0","0","0","1","0","1",5.171366234,7.473833334,0.00072737,222.4,1.020064151,0.016089869,0.135659369,0.008328504,0.003721366,0.025185902,0.003375852,0.103413794,"1"
"3349","2","1","0","1","1","0","0","0","0","0","0","1",6.483809689,7.473833334,0.000911969,278.843,1.278946709,0.020173324,0.170088423,0.010442199,0.004665813,0.031577844,0.004232611,0.129659229,"1"
"3350","2","1","0","1","1","0","0","0","0","0","0","1",12.89625731,7.473833334,0.001813902,554.617,2.543817083,0.040124617,0.33830482,0.020769469,0.009280274,0.062808137,0.008418637,0.257891404,"1"
"3351","2","1","0","1","1","0","0","0","0","0","0","1",6.082656765,7.473833334,0.000855546,261.591,1.199818351,0.018925202,0.159565062,0.009796141,0.00437714,0.029624125,0.003970739,0.12163722,"1"
"3352","2","1","0","1","1","0","0","0","0","0","0","1",8.336851586,7.473833334,0.001172606,358.535,1.644463581,0.025938764,0.218698884,0.01342653,0.00599928,0.040602642,0.005442271,0.166715219,"1"
"3353","2","1","0","1","1","0","0","0","0","0","0","1",13.54967711,7.473833334,0.001905807,582.718,2.672705675,0.042157627,0.355445845,0.021821804,0.009750481,0.065990462,0.008845187,0.27095809,"1"
"3354","2","1","0","1","1","0","0","0","0","0","0","1",11.17119743,7.473833334,0.001571266,480.429,2.203544964,0.034757372,0.293051685,0.017991254,0.008038904,0.054406645,0.007292523,0.22339472,"1"
"3355","2","0","1","1","0","0","0","0","0","1","1","0",13.24674294,7.473833334,0.001863199,569.69,2.612951197,0.041215096,0.347499036,0.021333927,0.009532487,0.064515093,0.008647433,0.264900199,"1"
"3356","2","0","1","1","0","0","0","0","0","1","1","0",6.730937748,7.473833334,0.000946729,289.471,1.3276933,0.020942223,0.176571282,0.0108402,0.004843649,0.032781423,0.004393935,0.134601144,"1"
"3357","2","0","1","1","0","0","0","0","0","1","1","0",7.335341177,7.473833334,0.00103174,315.464,1.446913298,0.022822727,0.192426471,0.011813593,0.005278584,0.035725025,0.004788488,0.146687631,"1"
"3358","2","0","1","1","0","0","0","0","0","1","1","0",3.186738179,7.473833334,0.000448225,137.049,0.6285916,0.00991502,0.083597036,0.005132253,0.002293208,0.015520246,0.002080293,0.063726426,"1"
"3359","3","0","1","0","0","0","0","0","0","1","0","1",8.144,7.765666667,0.003270806,1000.079,4.586981728,0.072352248,0.610027364,0.037451268,0.016734083,0.113254911,0.015180389,0.465026815,"1"
"3360","3","1","0","1","1","0","0","0","0","0","0","1",20.526,7.169354839,0.00834253,2550.805,11.69957166,0.184541897,1.55593793,0.095523335,0.042682011,0.288868372,0.038719153,1.186099024,"1"
"3361","3","1","0","1","1","0","0","0","0","0","0","1",24.228,6.732258065,0.007910887,2418.826,11.09423422,0.174993674,1.475433489,0.090580944,0.040473638,0.273922283,0.036715819,1.124730098,"1"
"3362","3","1","0","1","1","0","0","0","0","0","0","1",13.252,7.497333333,0.003148217,962.596,4.415061473,0.069640483,0.587163514,0.036047593,0.016106889,0.109010112,0.014611427,0.447597592,"1"
"3363","3","0","1","1","0","0","0","0","0","1","1","0",10.746,7.660721774,0.003249551,993.58,4.557173288,0.071882068,0.606063109,0.037207891,0.016625337,0.112518925,0.015081739,0.462004845,"1"
"3364","3","0","1","1","0","0","0","0","0","1","1","0",100.786,7.731578947,0.005584301,1707.451,7.831427855,0.123528159,1.041509553,0.063941153,0.02857037,0.193361935,0.025917723,0.793947779,"1"
"3365","3","0","1","1","0","0","0","0","0","1","1","0",7.833,7.997407407,0.003802202,1162.558,5.332211059,0.08410704,0.70913617,0.043535832,0.019452805,0.131655002,0.017646688,0.540577939,"1"
"3366","3","0","1","1","0","0","0","0","0","1","1","0",266.903,7.691290323,0.009376743,2867.025,13.14995244,0.207419318,1.748825545,0.107365239,0.047973244,0.324679011,0.043519116,1.333138187,"1"
"3367","3","0","1","1","0","0","0","0","0","1","1","0",16.816,8.283548387,0.008246517,2521.448,11.56492227,0.18241802,1.538030772,0.094423965,0.042190787,0.28554381,0.038273538,1.17244831,"1"
"3368","3","0","1","1","0","0","0","0","0","1","1","0",9.286,6.730645161,0.004488592,1372.428,6.294804869,0.099290407,0.8371525,0.051395108,0.02296451,0.155421932,0.020832345,0.638165407,"1"
"3369","3","0","1","1","0","0","0","0","0","1","1","0",3.382,8.665714286,0.002381934,728.298,3.340425725,0.052689835,0.444246613,0.027273529,0.012186436,0.082476809,0.011054974,0.338651346,"1"
"3370","3","0","1","1","0","0","0","0","0","1","1","0",29.495,8.099780065,0.019019258,5815.312,26.67262275,0.420717659,3.547219218,0.217773603,0.097306226,0.658560615,0.088271724,2.704062399,"1"
"3371","3","0","1","1","0","0","0","0","0","1","1","0",6.686,8.652132613,0.003008116,919.759,4.218584459,0.066541374,0.561033836,0.03444342,0.015390108,0.104158995,0.013961196,0.427678812,"1"
"3372","3","0","1","1","0","0","0","0","0","1","1","0",7.794,7.477096774,0.003027327,925.633,4.245526261,0.066966338,0.564616854,0.034663391,0.015488396,0.104824202,0.014050359,0.430410164,"1"
"3373","3","0","1","1","0","0","0","0","0","1","1","0",5.43,8.741935484,0.005202722,1590.78,7.296302385,0.115087417,0.970342673,0.059572022,0.026618142,0.180149415,0.024146751,0.739696921,"1"
"3374","3","0","1","1","0","0","0","0","0","1","1","0",9.264,8.32,0.002094335,640.362,2.937096762,0.04632797,0.390607485,0.023980474,0.010715024,0.072518412,0.009720176,0.297761978,"1"
"3375","2","0","1","0","0","0","0","0","0","1","0","1",35.19128674,7.473833334,0.004949772,1513.438,6.941564068,0.109491992,0.923165663,0.056675695,0.025323996,0.171390746,0.022972763,0.703733658,"1"
"3376","2","0","1","0","0","0","0","0","0","1","0","1",37.39909273,7.473833334,0.005260307,1608.387,7.377058992,0.116361222,0.981082576,0.060231374,0.026912755,0.182143337,0.024414011,0.747884002,"1"
"3377","2","0","1","0","0","0","0","0","0","1","0","1",4.049477394,7.473833334,0.000569572,174.152,0.798768939,0.012599293,0.106229093,0.006521698,0.002914044,0.019722011,0.002643486,0.080978953,"1"
"3378","2","0","1","0","0","0","0","0","0","1","0","1",37.52867917,7.473833334,0.005278534,1613.96,7.402620222,0.11676441,0.98448199,0.060440073,0.027006007,0.182774456,0.024498605,0.750475391,"1"
"3379","2","0","1","0","0","0","0","0","0","1","0","1",39.23053301,7.473833334,0.005517905,1687.15,7.738314895,0.122059452,1.029126366,0.063180915,0.028230678,0.191062929,0.02560957,0.784508015,"1"
"3380","2","0","1","0","0","0","0","0","0","1","0","1",11.95290152,7.473833334,0.001681215,514.047,2.357737935,0.037189518,0.313557965,0.019250191,0.008601426,0.058213748,0.007802817,0.239026756,"1"
"3381","2","1","0","1","1","0","0","0","0","0","0","1",15.61354984,7.473833334,0.002196098,671.477,3.079809425,0.048579033,0.409586987,0.025145678,0.011235664,0.07604206,0.010192477,0.312230145,"1"
"3382","2","1","0","1","1","0","0","0","0","0","0","1",20.06478473,7.473833334,0.002822179,862.907,3.957825973,0.062428329,0.5263553,0.032314408,0.014438817,0.097720735,0.013098229,0.401243196,"1"
"3383","2","1","0","1","1","0","0","0","0","0","0","1",1.814512428,7.473833334,0.000255217,78.035,0.357916844,0.005645562,0.047599725,0.002922279,0.001305741,0.008837149,0.001184508,0.036285501,"1"
"3384","2","1","0","1","1","0","0","0","0","0","0","1",23.29653983,7.473833334,0.003276736,1001.892,4.595297269,0.072483412,0.611133256,0.037519162,0.016764419,0.113460226,0.015207909,0.465869842,"1"
"3385","2","1","0","1","1","0","0","0","0","0","0","1",35.98384977,7.473833334,0.005061248,1547.523,7.09789899,0.111957923,0.943956803,0.05795212,0.025894333,0.175250734,0.023490145,0.719582845,"1"
"3386","4","0","1","0","0","0","0","0","0","1","0","1",24.463,5.826129032,0.00569216,1740.43,7.982689976,0.125914076,1.061626056,0.065176161,0.029122199,0.197096674,0.026418317,0.809282687,"0"
"3387","4","0","1","0","0","0","0","0","0","1","0","1",18.842,6.15,0.007226099,2209.446,10.13388785,0.159845757,1.347716049,0.082740017,0.036970132,0.250210843,0.0335376,1.027370475,"0"
"3388","4","0","1","0","0","0","0","0","0","1","0","1",26.727,6.972903226,0.005127448,1567.764,7.190736753,0.113422289,0.956303392,0.058710111,0.02623302,0.177542946,0.023797387,0.72899471,"0"
"3389","4","0","1","0","0","0","0","0","0","1","0","1",22.249,7.581935484,0.00775585,2371.422,10.87681011,0.171564159,1.446518036,0.088805745,0.039680438,0.268553971,0.035996264,1.102687708,"0"
"3390","4","0","1","0","0","0","0","0","0","1","0","1",34.249,7.55483871,0.006585098,2013.454,9.234947147,0.145666415,1.228165011,0.075400448,0.033690645,0.22801554,0.0305626,0.936236139,"0"
"3391","2","0","1","0","0","0","0","0","0","1","0","1",30.2557,7.08483871,0.006158442,1883,8.636604301,0.136228521,1.148590787,0.070515167,0.031507789,0.213242151,0.028582414,0.875576323,"1"
"3392","4","0","0","1","1","0","0","0","0","0","0","1",21.3804,7.291666667,0.005442192,1664,7.632134656,0.12038463,1.015005348,0.062313987,0.027843314,0.188441285,0.025258172,0.773743495,"1"
"3393","4","0","0","1","1","0","0","0","0","0","0","1",39.321,7.132758621,0.008032466,2456,11.26473721,0.177683084,1.498108855,0.091973048,0.041095661,0.278132088,0.03728009,1.142015639,"1"
"3394","4","0","0","1","1","0","0","0","0","0","0","1",22.9489,7.176333333,0.006138819,1877,8.609084585,0.135794442,1.144930912,0.070290477,0.031407393,0.212562675,0.028491339,0.872786382,"1"
"3395","4","0","1","1","0","0","0","0","0","1","1","0",141.574,7.867096774,0.003415391,1044.287,4.789746997,0.075550543,0.636993323,0.039106783,0.017473805,0.118261288,0.015851431,0.485583097,"0"
"3396","4","0","1","1","0","0","0","0","0","1","1","0",145.009,7.207741935,0.006014093,1838.864,8.434169268,0.133035434,1.121668746,0.068862348,0.030769272,0.208243927,0.027912466,0.855053521,"0"
"3397","3","1","0","1","1","0","0","0","0","0","0","1",1.139374755,7.473833334,0.000160257,49,0.22474435,0.00354498,0.02988898,0.001834967,0.000819905,0.005549052,0.00074378,0.022784514,"1"
"3398","1","0","1","0","0","0","0","0","0","1","0","1",15.374255,7.0248519,0.00256411,784,3.595909598,0.020645,0.478223673,0.029359475,0.005743,0.088784836,0.015845,0.50135,"1"
"3399","1","0","1","0","0","0","0","0","0","1","0","1",27.25,7.075666667,0.005275394,1613,7.398217067,0.03004,0.98389641,0.060404123,0.019621,0.18266574,0.013867,0.26,"1"
"3400","1","0","1","0","0","0","0","0","0","1","0","1",20.47096,6.862486516,0.003496216,1069,4.903096122,0.000282,0.652067738,0.040032243,0.01477,0.121059936,0.008027,0.21359,"1"
"3401","1","0","1","0","0","0","0","0","0","1","0","1",954.121103,6.901236133,0.002897706,886,4.063744775,1.16022,0.540441549,0.033179202,0.512701,0.100335924,0.325029,9.88117,"1"
"3402","1","1","0","1","1","0","0","0","0","0","0","1",32.47,7.183225806,0.005720189,1749,8.021997304,0.06,1.066853578,0.065497093,0.044721,0.198067192,0.010316,0.21,"1"
"3403","3","0","1","0","0","0","0","0","0","1","0","1",28.09,7.791290323,0.004336747,1326,6.081857304,0.99,0.808832387,0.049656458,0.022187641,0.150164149,0.025966057,1.3,"1"
"3404","3","0","1","0","0","0","0","0","0","1","0","1",47.36,7.575,0.003901764,1193,5.471836926,0.22,0.727705156,0.044675833,0.019962184,0.135102435,0.023361619,0.82,"1"
"3405","3","0","1","0","0","0","0","0","0","1","0","1",65.667621,7.340689655,0.005994915,1833,8.407273332,0.108075,1.118091828,0.068642751,0.030671151,0.207579852,0.035894256,2.304392,"1"
"3406","3","1","0","1","1","0","0","0","0","0","0","1",44.06,7.411904762,0.003228031,987,4.526993333,0.12,0.602049446,0.036961481,0.016515235,0.111773767,0.019327676,0.23,"1"
"3407","3","1","0","1","1","0","0","0","0","0","0","1",47.18,7.810714286,0.004660531,1425,6.535932623,1.16,0.869220325,0.053363841,0.023844185,0.161375499,0.0279047,1.14,"1"
"3408","3","1","0","1","1","0","0","0","0","0","0","1",17.371003,7.496129032,0.006331504,1935.915327,8.879306766,0.030115,1.180868035,0.072496756,0.032393209,0.219234598,0.037909569,0.086777,"1"
"3409","3","1","0","1","1","0","0","0","0","0","0","1",12.92,6.834444444,0.003656473,1118,5.127840472,0.32,0.681956718,0.04186721,0.018707227,0.126608988,0.02,0.05,"1"
"3410","3","1","0","1","1","0","0","0","0","0","0","1",61.43,7.87,0.004133973,1264,5.797486902,0.65,0.771013678,0.047334663,0.02115021,0.143142899,0.024751958,1.07,"1"
"3411","3","1","0","1","1","0","0","0","0","0","0","1",68.60843,7.242,0.007859127,2403,11.02164638,0.42957,1.465779958,0.089988288,0.040208825,0.272130052,0.047056136,4.259288,"1"
"3412","3","1","0","1","1","0","0","0","0","0","0","1",20.239191,7.807741935,0.002371147,725,3.325299054,0.14901,0.442234902,0.027150024,0.012131252,0.082103324,0.014197128,2.036177,"1"
"3413","3","1","0","1","1","0","0","0","0","0","0","1",10.93,7.102,0.002537945,776,3.559216643,0.46,0.47334384,0.029059888,0.012984623,0.087878868,0.015195822,1.27,"1"
"3414","3","1","0","1","1","0","0","0","0","0","0","1",40.070451,7.424516129,0.005756165,1760,8.072450117,0.455541,1.073563349,0.065909025,0.029449659,0.199312897,0.034464752,2.676172,"1"
"3415","3","1","0","1","1","0","0","0","0","0","0","1",26.083607,7.448,0.007705411,2356,10.80607527,0.112297,1.437110937,0.088228217,0.039422385,0.266807492,0.04613577,0.435829,"1"
"3416","3","1","0","1","1","0","0","0","0","0","0","1",20.91,6.984,0.004732483,1447,6.63683825,0.22,0.882639867,0.054187704,0.024212305,0.16386691,0.028335509,0.28,"1"
"3417","3","1","0","1","1","0","0","0","0","0","0","1",17.515147,6.814642857,0.005396404,1650,7.567921985,0.090777,1.006465639,0.061789711,0.027609056,0.186855841,0.032310705,0.478993,"1"
"3418","3","1","0","1","1","0","0","0","0","0","0","1",24.373354,7.792903226,0.007332569,2242,10.28320066,0.040878,1.367573311,0.08395911,0.03751485,0.253897452,0.043903394,0.056044,"1"
"3419","3","1","0","1","1","0","0","0","0","0","0","1",17.231987,7.192333333,0.004788082,1464,6.714810779,0.075426,0.893009513,0.054824325,0.024496762,0.165792092,0.028668407,0.348942,"1"
"3420","3","1","0","1","1","0","0","0","0","0","0","1",15.51,6.743,0.00501048,1532,7.026700897,0.09,0.934488097,0.05737081,0.02563459,0.173492817,0.03,0.05,"1"
"3421","3","1","0","1","1","0","0","0","0","0","0","1",22.657703,7.545,0.007786416,2380.767957,10.91967646,0.030324,1.452218875,0.089155735,0.039836821,0.269612363,0.046620782,0.163893,"1"
"3422","3","1","0","1","1","0","0","0","0","0","0","1",21.547301,7.180645833,0.004810976,1471,6.746917115,0.105748,0.897279367,0.055086463,0.024613892,0.166584813,0.028805483,0.331367,"1"
"3423","3","1","0","1","1","0","0","0","0","0","0","1",17.938625,7.232700385,0.005713648,1747,8.012824065,0.112699,1.065633619,0.065422197,0.029232134,0.1978407,0.034210183,0.195386,"1"
"3424","3","1","0","1","1","0","0","0","0","0","0","1",12.488294,7.420170048,0.004062021,1242,5.696581276,0.134175,0.757594136,0.0465108,0.020782089,0.140651488,0.024321149,0.087875,"1"
"3425","3","1","0","1","1","0","0","0","0","0","0","1",42.688055,7.455987903,0.007872209,2407,11.03999286,0.295143,1.468219875,0.090138081,0.040275756,0.272583036,0.047134465,1.773399,"1"
"3426","3","1","0","1","1","0","0","0","0","0","0","1",61.680786,7.1854762,0.005474897,1674,7.67800085,0.458081,1.02110514,0.06268847,0.028010642,0.189573744,0.032780679,2.885346,"1"
"3427","3","1","0","1","1","0","0","0","0","0","0","1",13.64,7.32862069,0.004660531,1425,6.535932623,0.226795,0.869220325,0.053363841,0.023844185,0.161375499,0.0279047,0.4,"1"
"3428","3","1","0","1","1","0","0","0","0","0","0","1",38.44,7.236071429,0.006129007,1874,8.595324727,0.52,1.143100975,0.070178132,0.031357194,0.212222937,0.036697128,3.99,"1"
"3429","4","0","1","0","0","0","0","0","0","1","0","1",4.23,6.832983724,0.002080069,636,0.785317608,0.17,0.387946756,0.023817125,0.010642036,0.072024433,0.009653965,0.04,"1"
"3430","4","0","1","0","0","0","0","0","0","1","0","1",0.07,6.940333333,1.96e-05,6,0.007408657,0.000488005,0.003659875,0.00022469,0.000100397,0.000679476,9.11e-05,0.001208095,"1"
"3431","4","1","0","1","1","0","0","0","0","0","0","1",11.43,7.195666667,0.003064504,937,1.156985217,0.19,0.571550487,0.035089066,0.015678597,0.106111469,0.014222901,0.31,"1"
"3432","4","1","0","1","1","0","0","0","0","0","0","1",18.885783,7.381290323,0.00446417,1364.960869,1.933717,0.046535,0.832597705,0.051115477,0.022839564,0.15457631,0.020719,0.669921,"1"
"3433","4","1","0","1","1","0","0","0","0","0","0","1",6.6,7.360333333,0.002053904,628,0.775439399,0.09,0.383066922,0.023517538,0.010508174,0.071118466,0.009532531,0.12,"1"
"3434","4","1","0","1","1","0","0","0","0","0","0","1",7.98,7.374193548,0.001746473,534,0.659370444,0.11,0.32572888,0.019997397,0.008935294,0.060473345,0.008105687,0.09,"1"
"3435","4","1","0","1","1","0","0","0","0","0","0","1",33.851125,7.717666667,0.007048031,2155,2.899028,0.031755,1.314505123,0.080701107,0.0360591,0.244045053,0.032711154,0.216179,"1"
"3436","4","1","0","1","1","0","0","0","0","0","0","1",22.765065,7.458666667,0.005167429,1579.988639,0.135988,0.029925,0.963760167,0.059167903,0.026437572,0.178927337,0.023982947,0.172496,"1"
"3437","4","1","0","1","1","0","0","0","0","0","0","1",19.94,7.138387097,0.005380052,1645,2.031206705,0.68,1.003415743,0.061602469,0.027525392,0.186289611,0.024969767,0.24,"1"
"3438","4","1","0","1","1","0","0","0","0","0","0","1",15.03,7.364193548,0.002511781,768,0.948308054,0.06,0.468464007,0.028760302,0.012850761,0.086972901,0.011657618,0.22,"1"
"3439","4","1","0","1","1","0","0","0","0","0","0","1",19.508154,7.41516129,0.004493351,1373.88333,1.544651,0.054828,0.838040221,0.051449608,0.022988862,0.155586742,0.020854436,0.681534,"1"
"3440","4","1","0","1","1","0","0","0","0","0","0","1",93.492916,7.267096774,0.021987895,6723,6.339389,0.568385,4.100889996,0.251764984,0.112494353,0.761352618,0.102049693,0.748108,"1"
"3441","4","1","0","1","1","0","0","0","0","0","0","1",6.370906,7.84516129,0.001998305,611,0.581047,0.03731,0.372697276,0.022880917,0.010223717,0.069193284,0.009274485,0.089952,"1"
